课程名称	课程时间	课程目标	课程价格	课程配额	课程链接	教师名称	教师链接
【英语能力发展班】二年级英语春季系统25班	3月7日-6月15日	适合二年级 | 全国地区通用	1650	3人报名  限报30人	https://www.yuanfudao.com/lessons/3093860.html	谢娜娜 方媛媛	https://www.yuanfudao.com/teachers/163233050/lesson?lessonId=3093860
【目标985班】高一化学春季系统班（课改版·周六18:30）	3月2日-6月22日 · 18:30-20:55	适合高一 | 全国地区通用	799	720人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079518.html	卢吒	https://www.yuanfudao.com/teachers/56316110/lesson?lessonId=3079518
四年级猿编程L1系统班 第7期（周日下午）	11月11日-3月17日	适合四年级 | 全国地区通用	1999	3人报名	https://www.yuanfudao.com/lessons/3080550.html	单建昌	https://www.yuanfudao.com/teachers/81605852/lesson?lessonId=3080550
【目标985班】高一生物春季系统班（周六14:00）	3月2日-6月22日 · 14:00-16:25	适合高一 | 全国地区通用	799	125人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079976.html	路菲	https://www.yuanfudao.com/teachers/71833786/lesson?lessonId=3079976
三年级语文寒假系统班（寒2期16:00）	2月10日-2月16日 · 16:00-18:00	适合三年级 | 全国地区通用	499	已报满或无信息	https://www.yuanfudao.com/lessons/3082452.html	王萌	https://www.yuanfudao.com/teachers/154094756/lesson?lessonId=3082452
六年级语文春季系统班（周日09:30）	3月3日-6月16日 · 早09:30-11:55	适合六年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3082980.html	范思齐	https://www.yuanfudao.com/teachers/153103064/lesson?lessonId=3082980
初一语文寒假系统班（寒2期13:00）	1月30日-2月13日 · 13:00-15:20	适合七年级 | 全国地区通用	99	2000人报名	https://www.yuanfudao.com/lessons/3079424.html	田颖	https://www.yuanfudao.com/teachers/87005480/lesson?lessonId=3079424
五、六年级猿编程L2系统班 第10期（周六下午）	6月1日-11月30日	适合五年级 六年级 | 全国地区通用	4099	11人报名	https://www.yuanfudao.com/lessons/3088772.html	待分配	https://www.yuanfudao.com/teachers/108839892/lesson?lessonId=3088772
【目标卓越班】初三数学春季系统班（周六18:00）	3月2日-6月8日 · 18:00-20:30	适合九年级 | 全国地区通用	999	733人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081458.html	洪洋	https://www.yuanfudao.com/teachers/36903981/lesson?lessonId=3081458
【目标卓越班】初一数学寒假系统班（寒2期18:10 ）	1月30日-2月13日 · 18:10-20:30	适合七年级 | 全国地区通用	99	1080人报名	https://www.yuanfudao.com/lessons/3080794.html	袁野	https://www.yuanfudao.com/teachers/134794932/lesson?lessonId=3080794
【数学能力起航班】五年级数学寒假系统班（寒3期18:30）	2月18日-2月24日 · 18:30-20:30	适合五年级 | 全国地区通用	99	已报满或无信息	https://www.yuanfudao.com/lessons/3095194.html	吴风荣	https://www.yuanfudao.com/teachers/79842950/lesson?lessonId=3095194
五、六年级猿编程L2系统班 第10期（周日早）	6月2日-12月1日	适合五年级 六年级 | 全国地区通用	4099	7人报名	https://www.yuanfudao.com/lessons/3088770.html	待分配	https://www.yuanfudao.com/teachers/115519392/lesson?lessonId=3088770
【数学能力发展班】二年级数学寒假系统班（寒2期18:30）	2月10日-2月16日 · 18:30-20:30	适合二年级 | 全国地区通用	99	已报满或无信息	https://www.yuanfudao.com/lessons/3082272.html	曹岚	https://www.yuanfudao.com/teachers/128439742/lesson?lessonId=3082272
初三物理春季系统班（沪粤版·周六18:00）	3月2日-6月8日 · 18:00-20:30	适合九年级 | 全国地区通用	999	209人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079588.html	曹文亮	https://www.yuanfudao.com/teachers/38815873/lesson?lessonId=3079588
【技巧课】课内文言文巩固拔高（人教版必修四）	高二 · 1月3日-1月29日 · 55分钟/次 · 5次课	适合高二 | 全国地区通用	25	293人报名	https://www.yuanfudao.com/lessons/3092644.html	刘薇	https://www.yuanfudao.com/teachers/84707930/lesson?lessonId=3092644
高一语文寒假系统班（寒3期16:00）	2月16日-2月23日 · 16:00-18:25	适合高一 | 全国地区通用	399	344人报名  每60人分小班	https://www.yuanfudao.com/lessons/3081442.html	何燕	https://www.yuanfudao.com/teachers/100387696/lesson?lessonId=3081442
四年级猿编程L1系统班 第12期（周三晚）	4月24日-7月24日 · 不限年级	适合四年级 | 全国地区通用	1999	已报满或无信息	https://www.yuanfudao.com/lessons/3080584.html		null
【英语能力强化班】四年级英语寒假系统1班	2月19日-2月26日	适合四年级 | 全国地区通用	700	33人报名	https://www.yuanfudao.com/lessons/3083956.html	王云飞 樊欣然	https://www.yuanfudao.com/teachers/126444164/lesson?lessonId=3083956
【数学能力发展班】二年级数学春季系统班（周日09:30）	3月3日-6月16日 · 09:30-11:30	适合二年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083022.html	王明	https://www.yuanfudao.com/teachers/75983248/lesson?lessonId=3083022
【目标一本班】高三理科数学春季系统班（周六21:30）	3月2日-6月1日 · 21:30-23:30	适合高三 | 全国地区通用	499	708人报名  限报2000人	https://www.yuanfudao.com/lessons/3081010.html	冯涛	https://www.yuanfudao.com/teachers/107679560/lesson?lessonId=3081010
【数学能力发展班】三年级数学春季系统班（周日16:00）	3月3日-6月16日 · 16:00-18:00	适合三年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3084090.html	张海洋	https://www.yuanfudao.com/teachers/107947820/lesson?lessonId=3084090
【目标一本班】高一英语寒假系统班（寒3期09:00）	2月16日-2月23日 · 早09:00-11:25	适合高一 | 全国地区通用	399	458人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080194.html	张莹逸	https://www.yuanfudao.com/teachers/82038712/lesson?lessonId=3080194
【英语能力起航班】四年级英语春季系统7班	3月6日-6月15日	适合四年级 | 全国地区通用	1650	9人报名  限报30人	https://www.yuanfudao.com/lessons/3099680.html	杨雅竹 邝俊伟	https://www.yuanfudao.com/teachers/154272098/lesson?lessonId=3099680
【数学能力发展班】五年级数学春季系统班（周六18:30）	3月2日-6月15日 · 18:30-20:30	适合五年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083082.html	李想想	https://www.yuanfudao.com/teachers/127401446/lesson?lessonId=3083082
【英语能力强化班】二年级英语春季系统4班	3月7日-6月15日	适合二年级 | 全国地区通用	1650	27人报名  限报34人	https://www.yuanfudao.com/lessons/3081648.html	侯越 汪勤	https://www.yuanfudao.com/teachers/107869758/lesson?lessonId=3081648
【目标卓越班】初三英语春季系统班（周六09:00）	3月2日-6月8日 · 早9:00-11:20	适合九年级 | 全国地区通用	999	741人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079472.html	夏天	https://www.yuanfudao.com/teachers/39692981/lesson?lessonId=3079472
【英语校内卓越班】五年级英语春季系统13班	3月5日-6月16日	适合五年级 | 全国地区通用	1650	30人报名	https://www.yuanfudao.com/lessons/3087330.html	熊婉莉 张国美	https://www.yuanfudao.com/teachers/131689176/lesson?lessonId=3087330
五、六年级猿编程L2系统班 第9期（周日下午）	5月12日-11月17日	适合五年级 六年级 | 全国地区通用	4099	10人报名	https://www.yuanfudao.com/lessons/3083800.html	待分配	https://www.yuanfudao.com/teachers/132638972/lesson?lessonId=3083800
【数学课内卓越班】五年级数学春季系统班（周日09:30）	3月3日-6月16日 · 早09:30-11:30	适合五年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3084082.html	吕娜	https://www.yuanfudao.com/teachers/159103944/lesson?lessonId=3084082
【英语能力起航班】六年级英语春季系统5班	3月5日-6月15日	适合六年级 | 全国地区通用	1650	13人报名  限报30人	https://www.yuanfudao.com/lessons/3083998.html	肖凡 吴向容	https://www.yuanfudao.com/teachers/143276952/lesson?lessonId=3083998
【英语校内卓越班】五年级英语寒假系统1班	2月10日-2月17日	适合五年级 | 全国地区通用	700	33人报名	https://www.yuanfudao.com/lessons/3081450.html	吴霜 皮文霞	https://www.yuanfudao.com/teachers/134659076/lesson?lessonId=3081450
高三语文春季系统班（周六19:00）	3月2日-6月1日 · 19:00-21:00	适合高三 | 全国地区通用	499	128人报名  限报2000人	https://www.yuanfudao.com/lessons/3081348.html	宋大成	https://www.yuanfudao.com/teachers/60686496/lesson?lessonId=3081348
【英语能力强化班】一年级英语寒假系统33班	1月26日-2月2日	适合一年级 | 全国地区通用	700	32人报名	https://www.yuanfudao.com/lessons/3098086.html	邢宇琪 陈健	https://www.yuanfudao.com/teachers/121825876/lesson?lessonId=3098086
【目标985班】高二化学春季系统班（选修5+3·周六19:00）	3月2日-6月15日 · 19:00-21:00	适合高二 | 全国地区通用	499	148人报名  限报2000人	https://www.yuanfudao.com/lessons/3079708.html	廖耀华	https://www.yuanfudao.com/teachers/73595080/lesson?lessonId=3079708
【英语能力强化班】四年级英语寒假系统2班	2月19日-2月26日	适合四年级 | 全国地区通用	700	25人报名  限报30人	https://www.yuanfudao.com/lessons/3083958.html	王云飞 樊欣然	https://www.yuanfudao.com/teachers/126444164/lesson?lessonId=3083958
【英语能力强化班】一年级英语春季系统4班	3月6日-6月15日	适合一年级 | 全国地区通用	1650	29人报名  限报30人	https://www.yuanfudao.com/lessons/3080108.html	张峥妍 袁蜀豫	https://www.yuanfudao.com/teachers/119675466/lesson?lessonId=3080108
【数学能力起航班】四年级数学春季系统班（周日16:00）	3月3日-6月17日 · 16:00-18:00	适合四年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3099924.html	孙岩	https://www.yuanfudao.com/teachers/75843106/lesson?lessonId=3099924
【数学能力发展班】六年级数学寒假系统班（寒3期18:00）	2月18日-2月24日 · 18:00-20:25	适合六年级 | 全国地区通用	99	已报满或无信息	https://www.yuanfudao.com/lessons/3092184.html	姚晓彬	https://www.yuanfudao.com/teachers/151738834/lesson?lessonId=3092184
五、六年级猿编程L1系统班 第9期（周六早）	12月22日-4月20日	适合五年级 六年级 | 全国地区通用	1999	3人报名	https://www.yuanfudao.com/lessons/3083782.html	张成巍	https://www.yuanfudao.com/teachers/145862676/lesson?lessonId=3083782
【目标985班】高三物理寒假系统班（寒2期19:00）	1月27日-2月3日 · 19:00-21:00	适合高三 | 全国地区通用	249	2000人报名	https://www.yuanfudao.com/lessons/3079106.html	王远	https://www.yuanfudao.com/teachers/60897660/lesson?lessonId=3079106
高三历史寒假系统班（寒3期19:00）	2月7日-2月14日 · 19:00-21:00	适合高三 | 全国地区通用	249	72人报名  限报207人	https://www.yuanfudao.com/lessons/3101712.html	王萌	https://www.yuanfudao.com/teachers/65278848/lesson?lessonId=3101712
【数学能力发展班】一年级数学春季系统班（周五18:30）	3月1日-6月14日 · 18:30-20:00	适合一年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3097846.html	秦天	https://www.yuanfudao.com/teachers/166999144/lesson?lessonId=3097846
【目标985班】高三生物春季系统班（周六19:00）	3月2日-6月1日 · 19:00-21:00	适合高三 | 全国地区通用	499	261人报名  限报2000人	https://www.yuanfudao.com/lessons/3079854.html	赵顺子	https://www.yuanfudao.com/teachers/73497012/lesson?lessonId=3079854
【目标卓越班】初二物理春季系统班（周日18:00）	3月3日-6月23日 · 18:00-20:30	适合八年级 | 全国地区通用	999	468人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079600.html	张艳	https://www.yuanfudao.com/teachers/79894934/lesson?lessonId=3079600
【目标优等班】初一数学春季系统班（周日09:00）	3月3日-6月23日 · 早09:00-11:30	适合七年级 | 全国地区通用	999	364人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081332.html	袁野	https://www.yuanfudao.com/teachers/134794932/lesson?lessonId=3081332
【英语校内卓越班】六年级英语寒假系统7班	1月26日-2月2日	适合六年级 | 全国地区通用	700	35人报名	https://www.yuanfudao.com/lessons/3085576.html	骆美琪 张月	https://www.yuanfudao.com/teachers/129084920/lesson?lessonId=3085576
【目标卓越班】初三数学春季系统班（周六18:00）	3月2日-6月8日 · 18:00-20:30	适合九年级 | 全国地区通用	999	875人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081460.html	王亮亮	https://www.yuanfudao.com/teachers/39413413/lesson?lessonId=3081460
【目标985班】高二物理寒假系统班（寒2期19:00）	1月27日-2月3日 · 19:00-21:00	适合高二 | 全国地区通用	249	439人报名	https://www.yuanfudao.com/lessons/3079020.html	苗锟	https://www.yuanfudao.com/teachers/2343403/lesson?lessonId=3079020
【目标一本班】高三文科数学春季系统班（周日09:00）	3月3日-6月2日 · 早09:00-11:00	适合高三 | 全国地区通用	499	739人报名  限报2000人	https://www.yuanfudao.com/lessons/3081024.html	程磊	https://www.yuanfudao.com/teachers/50736413/lesson?lessonId=3081024
【目标985班】高三英语寒假系统班（寒3期19:00）	2月7日-2月14日 · 19:00-21:00	适合高三 | 全国地区通用	249	332人报名  限报500人	https://www.yuanfudao.com/lessons/3080168.html	迟芳凝	https://www.yuanfudao.com/teachers/74265582/lesson?lessonId=3080168
【英语校内卓越班】六年级英语寒假系统5班	2月10日-2月17日	适合六年级 | 全国地区通用	700	31人报名	https://www.yuanfudao.com/lessons/3083406.html	刘佳 李婷	https://www.yuanfudao.com/teachers/106425718/lesson?lessonId=3083406
【英语校内卓越班】五年级英语寒假系统12班	1月26日-2月2日	适合五年级 | 全国地区通用	700	30人报名	https://www.yuanfudao.com/lessons/3085680.html	熊婉莉 李渊	https://www.yuanfudao.com/teachers/131689176/lesson?lessonId=3085680
四年级猿编程L2系统班 第9期（周五晚）	5月10日-11月15日	适合四年级 | 全国地区通用	4099	22人报名	https://www.yuanfudao.com/lessons/3083788.html	待分配	https://www.yuanfudao.com/teachers/132638972/lesson?lessonId=3083788
【数学能力发展班】四年级数学寒假系统班（寒3期13:30）	2月18日-2月24日 · 13:30-15:30	适合四年级 | 全国地区通用	99	每50人分小班	https://www.yuanfudao.com/lessons/3092258.html	孙岩	https://www.yuanfudao.com/teachers/75843106/lesson?lessonId=3092258
